"id","mssubclass","lotshape","landcontour","landslope","bldgtype","housestyle","overallqual","overallcond","lotfrontage","lotarea","garagearea","grlivarea","totalbsmtsf","saleprice","lotfrontage_meannorm","lotarea_meannorm","garagearea_meannorm","grlivarea_meannorm","totalbsmtsf_meannorm","saleprice_meannorm","lotfrontage_std","lotarea_std","garagearea_std","grlivarea_std","totalbsmtsf_std","saleprice_std"
1252,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Good","Average",0,3136,478,1405,1405,171750,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758","-1.6623235039534505","-0.73946820690516179050","0.02347871535356793036","-0.21021469519095959642","0.79226425704645204864","-0.11544444796673461184"
124,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Above Average","Average",55,7892,530,1199,1199,153900,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758","-0.07567691691598378046","-0.26297549458654864620","0.26669116857268067234","-0.60223694092738207589","0.32270077441990157379","-0.34013525392376167436"
1127,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Good","Average",53,3684,660,1555,1373,174000,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758","-0.13337315644461893450","-0.68456534602404320281","0.87472230162046252728","0.07523839636468784008","0.71932235683261896517","-0.08712207746794968799"
820,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Good","Average",44,6371,484,1358,1358,224000,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758","-0.39300623432347712770","-0.41536098984235406935","0.05154169072500401597","-0.29965666387839579319","0.68513084110738470729","0.54226393361615973084"
1423,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Above Average","Average",37,4435,420,848,848,136500,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758","-0.59494307267370016685","-0.60932438156834966383","-0.24779671323698089723","-1.2701971751675971","-0.47738069355058006055","-0.55916158578103175212"
204,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Above Average","Average",0,4438,420,848,848,149000,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758","-1.6623235039534505","-0.60902381846133624091","-0.24779671323698089723","-1.2701971751675971","-0.47738069355058006055","-0.40181508301000439741"
1422,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Above Average","Average",53,4043,440,1069,1069,127500,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758","-0.13337315644461893450","-0.64859796088477025941","-0.15425346199886061186","-0.84962962027560985419","0.02637430480120467218","-0.67245106777617144751"
35,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Excellent","Average",60,7313,556,1561,1561,277500,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758","0.06856368190560410465","-0.32098417424013927079","0.38829739518223704332","0.08665652002691373754","1.1478560205888883","1.2157069654761568"
713,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Slightly irregular","Hillside - Significant slope from side to side","Gentle slope","Townhouse End Unit","One story","Very Good","Average",40,4671,472,1228,1228,189000,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758","-0.50839871338074743578","-0.58568008381662706037","-0.00458426001786815525","-0.54704934322662357150","0.38880437148868780568","0.10169372585728313766"
924,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Above Average","Average",50,8012,533,1617,1604,193000,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758","-0.21991751573757166557","-0.25095297030601172919","0.28072265625839871514","0.19322567420768878050","1.2458716990012265","0.15204460674401189116"
1265,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Above Average","Average",34,4060,511,1337,1405,181000,"-0.05630443345441813642","-0.01741021328935839118","0.00071922638483683364","-0.02778140516769724685","0.05082987691410891645","0.03019553410580341758","-0.68148743196665289791","-0.64689476994502752950","0.17782507989646640123","-0.33962009669618643430","0.79226425704645204864","0.00099196408382563064"
544,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Split Foyer","Good","Average",34,4058,367,767,723,133000,"-0.07547376252790056454","-0.03018919854257767651","-0.07473916571671464732","-0.14100672543898586780","-0.05473477120373069075","-0.06654797374032906402","-0.68148743196665289791","-0.64709514534970314478","-0.49568632901799965348","-1.4243418446076467","-0.76230999126086554287","-0.60321860655691941144"
632,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","One story","Very Good","Average",34,4590,627,1554,1554,209500,"-0.07547376252790056454","-0.02770257814948599406","0.10861767490387773632","0.00726004170494781720","0.08127177544111382643","0.03968727136451748507","-0.68148743196665289791","-0.59379528770598947936","0.72037593707756405641","0.07333537575431685717","1.1318999799171123","0.35974199040176799938"
1043,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","One story","Above Average","Average",34,5381,624,1306,1306,196000,"-0.07547376252790056454","-0.02770257814948599406","0.10861767490387773632","0.00726004170494781720","0.08127177544111382643","0.03968727136451748507","-0.68148743196665289791","-0.51454681515678363471","0.70634444939184601360","-0.39861373561768690452","0.56660025325990594665","0.18980776740905845629"
484,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","One story","Above Average","Average",32,4500,402,1216,1216,164000,"-0.07547376252790056454","-0.02770257814948599406","0.10861767490387773632","0.00726004170494781720","0.08127177544111382643","0.03968727136451748507","-0.73918367149528805195","-0.60281218091639216712","-0.33198563935128915407","-0.56988559055107536642","0.36145115890850039938","-0.21299927968477157176"
283,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","One story","Good","Average",34,5063,626,1314,1314,207500,"-0.07547376252790056454","-0.02770257814948599406","0.10861767490387773632","0.00726004170494781720","0.08127177544111382643","0.03968727136451748507","-0.68148743196665289791","-0.54640650450020646480","0.71569877451565804214","-0.38338957073471904124","0.58483572831336421752","0.33456654995840362263"
1158,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","One story","Good","Average",34,5001,626,1314,1314,230000,"-0.07547376252790056454","-0.02770257814948599406","0.10861767490387773632","0.00726004170494781720","0.08127177544111382643","0.03968727136451748507","-0.68148743196665289791","-0.55261814204515053859","0.71569877451565804214","-0.38338957073471904124","0.58483572831336421752","0.61779025494625286110"
874,"1-STORY W/FINISHED ATTIC ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Good",60,12144,288,1268,832,133000,"0.00759333012385662396","0.00760556179302259459","-0.13045143652066387158","-0.04662089273363545333","-0.03689516400242136178","-0.06654797374032906402","0.06856368190560410465","0.16302261575380944665","-0.86518217140857478071","-0.47092851881178425510","-0.51385164365749660229","-0.60321860655691941144"
165,"1-STORY W/FINISHED ATTIC ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Above Average","Good",40,5400,216,1616,1149,152000,"0.00759333012385662396","0.00760556179302259459","-0.13045143652066387158","-0.04662089273363545333","-0.03689516400242136178","-0.06654797374032906402","-0.50839871338074743578","-0.51264324881236528952","-1.2019378758658078","0.19132265359731779759","0.20872905533578738086","-0.36405192234495783228"
590,"1-STORY W/FINISHED ATTIC ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Above Average",50,9100,308,935,742,79500,"0.00759333012385662396","0.00760556179302259459","-0.13045143652066387158","-0.04662089273363545333","-0.03689516400242136178","-0.06654797374032906402","-0.21991751573757166557","-0.14194875016247701493","-0.77163892017045449534","-1.1046343820653216","-0.71900073800890214956","-1.2766616384169165"
1271,"1-STORY W/FINISHED ATTIC ALL AGES","Regular","Depression","Severe Slope","Single-family Detached","One story","Good","Above Average",0,23595,586,1524,1332,260000,"0.00759333012385662396","0.00760556179302259459","-0.13045143652066387158","-0.04662089273363545333","-0.03689516400242136178","-0.06654797374032906402","-1.6623235039534505","1.3102719952240448","0.52861227203941747139","0.01624475744318736987","0.62586554718364532697","0.99542186159671851240"
884,"2-1/2 STORY ALL AGES","Regular","Banked - Quick and significant rise from street grade to building","Gentle slope","Single-family Detached","Two and one-half story: 2nd level finished","Below Average","Average",60,6204,440,2230,795,118500,"0.00759333012385662396","-0.02015858319751235598","-0.02325820661939447807","0.13461497765069009301","-0.04295081048359975786","-0.08668406594974442300","0.06856368190560410465","-0.43209233613276794552","-0.15425346199886061186","1.3597773083651013","-0.59819071577974110506","-0.78574054977131114290"
268,"2-1/2 STORY ALL AGES","Regular","Banked - Quick and significant rise from street grade to building","Moderate Slope","Single-family Detached","Two and one-half story: 2nd level finished","Average","Very Good",60,8400,240,2192,720,179500,"0.00759333012385662396","-0.02015858319751235598","-0.02325820661939447807","0.13461497765069009301","-0.04295081048359975786","-0.08668406594974442300","0.06856368190560410465","-0.21208014179894236418","-1.0896859743800635","1.2874625251710040","-0.76914829440591239445","-0.01788961624869765192"
1032,"2-1/2 STORY ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two and one-half story: 2nd level finished","Good","Fair",102,15863,672,3082,824,197000,"0.00759333012385662396","-0.02015858319751235598","-0.02325820661939447807","0.13461497765069009301","-0.04295081048359975786","-0.08668406594974442300","1.2801847120069423","0.53562068074811606643","0.93084825236333469850","2.9811508684011787","-0.53208711871095487316","0.20239548763074064467"
305,"2-1/2 STORY ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two and one-half story: 2nd level finished","Good","Excellent",87,18386,870,3493,1470,295000,"0.00759333012385662396","-0.02015858319751235598","-0.02325820661939447807","0.13461497765069009301","-0.04295081048359975786","-0.08668406594974442300","0.84746291554217868422","0.78839425374640474664","1.8569264396207255","3.7632923392636527","0.94042749185580049945","1.4359920693555951"
199,"2-1/2 STORY ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two and one-half story: 2nd level finished","Above Average","Above Average",92,5520,0,2229,755,104000,"0.00759333012385662396","-0.02015858319751235598","-0.02325820661939447807","0.13461497765069009301","-0.04295081048359975786","-0.08668406594974442300","0.99170351436376656933","-0.50062072453182837250","-2.2122049892375069","1.3578742877547303","-0.68936809104703245940","-0.96826249298570287436"
186,"2-1/2 STORY ALL AGES","Moderately Irregular","Near Flat/Level","Gentle slope","Single-family Detached","Two and one-half story: 2nd level finished","Very Excellent","Excellent",90,22950,840,3608,1107,475000,"0.00759333012385662396","-0.02015858319751235598","-0.02325820661939447807","0.13461497765069009301","-0.04295081048359975786","-0.08668406594974442300","0.93400727483513141529","1.2456509272161588","1.7166115627635451","3.9821397094563158","0.11299281130513145880","3.7017817092583890"
853,"2-1/2 STORY ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two and one-half story: 2nd level unfinished","Good","Average",53,7128,240,1646,918,164000,"-0.01477088712853954217","-0.01583971619898469700","-0.16430193017369631164","0.02459237026561096716","-0.02281987758670941416","-0.02349839729261346896","-0.13337315644461893450","-0.33951889917263368452","-1.0896859743800635","0.24841327190844728489","-0.31782028683282019046","-0.21299927968477157176"
329,"2-1/2 STORY ALL AGES","Slightly irregular","Banked - Quick and significant rise from street grade to building","Gentle slope","Single-family Detached","Two and one-half story: 2nd level unfinished","Above Average","Above Average",0,11888,441,2134,844,214500,"-0.01477088712853954217","-0.01583971619898469700","-0.16430193017369631164","0.02459237026561096716","-0.02281987758670941416","-0.02349839729261346896","-1.6623235039534505","0.13737456395533069035","-0.14957629943695459759","1.1770873297694869","-0.48649843107730919599","0.42268059151017894126"
1198,"2-1/2 STORY ALL AGES","Slightly irregular","Banked - Quick and significant rise from street grade to building","Gentle slope","Single-family Detached","Two and one-half story: 2nd level unfinished","Good","Above Average",65,8850,225,1690,815,144000,"-0.01477088712853954217","-0.01583971619898469700","-0.16430193017369631164","0.02459237026561096716","-0.02281987758670941416","-0.02349839729261346896","0.21280428072719198975","-0.16699567574692892537","-1.1598434128086537","0.33214617876477053294","-0.55260202814609542789","-0.46475368411841533929"
1249,"2-1/2 STORY ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two and one-half story: 2nd level unfinished","Above Average","Average",60,9600,396,2058,735,129500,"-0.01477088712853954217","-0.01583971619898469700","-0.16430193017369631164","0.02459237026561096716","-0.02281987758670941416","-0.02349839729261346896","0.06856368190560410465","-0.09185489899357319404","-0.36004861472272523968","1.0324577633812922","-0.73495677868067813657","-0.64727562733280707076"
584,"2-1/2 STORY ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two and one-half story: 2nd level unfinished","Very Excellent","Excellent",75,13500,880,2775,1237,325000,"-0.01477088712853954217","-0.01583971619898469700","-0.16430193017369631164","0.02459237026561096716","-0.02281987758670941416","-0.02349839729261346896","0.50128547837036775997","0.29887714012387660890","1.9036980652397857","2.3969235410172870","0.40931928092382836041","1.8136236760060608"
62,"2-1/2 STORY ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two and one-half story: 2nd level unfinished","Average","Good",60,7200,288,1111,530,101000,"-0.01477088712853954217","-0.01583971619898469700","-0.16430193017369631164","0.02459237026561096716","-0.02281987758670941416","-0.02349839729261346896","0.06856368190560410465","-0.33230538460431153431","-0.86518217140857478071","-0.76970275464002857197","-1.2022408269255463","-1.00602565365074943949"
736,"2-1/2 STORY ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two and one-half story: 2nd level unfinished","Good","Good",60,10800,320,1768,880,163000,"-0.01477088712853954217","-0.01583971619898469700","-0.16430193017369631164","0.02459237026561096716","-0.02281987758670941416","-0.02349839729261346896","0.06856368190560410465","0.02837034381179597610","-0.71551296942758232411","0.48058178637370719992","-0.40443879333674697708","-0.22558699990645376014"
785,"2-1/2 STORY ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two and one-half story: 2nd level unfinished","Above Average","Above Average",35,6300,0,1484,742,128000,"-0.01477088712853954217","-0.01583971619898469700","-0.16430193017369631164","0.02459237026561096716","-0.02281987758670941416","-0.02349839729261346896","-0.65263931220233532089","-0.42247431670833841191","-2.2122049892375069","-0.05987606697165194653","-0.71900073800890214956","-0.66615720766533035332"
810,"2-1/2 STORY ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two and one-half story: 2nd level unfinished","Average","Average",90,8100,360,2138,849,106000,"-0.01477088712853954217","-0.01583971619898469700","-0.16430193017369631164","0.02459237026561096716","-0.02281987758670941416","-0.02349839729261346896","0.93400727483513141529","-0.24213645250028465671","-0.52842646695134175336","1.1846994122109709","-0.47510125916889777670","-0.94308705254233849761"
198,"2-1/2 STORY ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Very Good","Below Average",174,25419,795,3112,1360,235000,"0.37181058252002275815","0.06965421915823327958","0.22709440268949127652","0.30077925798226507417","0.04952054794520547946","0.07509901973279966810","3.3572493350378079","1.4930143642882059","1.5061392474777745","3.0382414867123082","0.68968970987074927501","0.68072885605466380298"
1441,"2-STORY 1945 & OLDER","Slightly irregular","Banked - Quick and significant rise from street grade to building","Moderate Slope","Single-family Detached","Two and one-half story: 2nd level finished","Above Average","Good",79,11526,672,2555,588,191000,"0.06829620552321764633","0.00471696893037097852","0.14035251270359564887","0.19584331223998926407","-0.07682969755397618993","0.01399639509733237189","0.61667795742763806805","0.10110661570904432403","0.93084825236333469850","1.9782590067356708","-1.0700336327879739","0.12686916630064751441"
940,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Good","Good",0,24090,349,2403,1032,244400,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","-1.6623235039534505","1.3598649078812595","-0.57987525513230791032","1.6889998739592813","-0.05796476732103983059","0.79905342613847637372"
330,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Average","Average",60,6402,189,1192,596,78000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.06856368190560410465","-0.41225517106988203245","-1.3282212650372702","-0.61555808519997895626","-1.0517981577345156","-1.2955432187494398"
741,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Average","Good",60,9600,360,1432,264,132000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.06856368190560410465","-0.09185489899357319404","-0.52842646695134175336","-0.15883313871094305785","-1.8085703724530338","-0.61580632677860159981"
418,"2-STORY 1945 & OLDER","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Above Average","Above Average",86,22420,864,2624,1370,239000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.81861479577786110720","1.1925514449771208","1.8288634642492894","2.1095674288512686","0.71248405368757211360","0.73107973694139255649"
1169,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Above Average","Good",120,13728,540,2108,1127,235000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","1.7994508677646587","0.32171993625689675123","0.31346279419174081502","1.1276087938998414","0.15858149893877713597","0.68072885605466380298"
975,"2-STORY 1945 & OLDER","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Good","Very Good",60,11414,532,2019,728,167500,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.06856368190560410465","0.08988559304720986815","0.27604549369649270087","0.95823995957682391034","-0.75091281935245412358","-0.16894225890888391244"
115,"2-STORY 1945 & OLDER","Slightly irregular","Near Flat/Level","Moderate Slope","Single-family Detached","Two story","Above Average","Very Good",61,7259,180,2320,1028,259500,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.09741180166992168167","-0.32639431016638088345","-1.3703157280944243","1.5310491632984898","-0.06708250484776896602","0.98912800148587741821"
191,"2-STORY 1945 & OLDER","Regular","Banked - Quick and significant rise from street grade to building","Moderate Slope","Single-family Detached","Two story","Very Good","Very Good",70,10570,440,2727,853,315000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.35704487954877987486","0.00532717227410021849","-0.15425346199886061186","2.3055785517194798","-0.46598352164216864126","1.6877464737892389"
509,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Good","Excellent",60,9600,360,1378,689,161000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.06856368190560410465","-0.09185489899357319404","-0.52842646695134175336","-0.26159625167097613499","-0.83981076023806319406","-0.25076244034981813689"
841,"2-STORY 1945 & OLDER","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Above Average","Very Good",0,12155,400,1482,672,140000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","-1.6623235039534505","0.16412468047952533071","-0.34133996447510118261","-0.06368210819239391235","-0.87856114472666201966","-0.51510456500514409280"
408,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Above Average","Good",63,15576,308,1680,840,177000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.15510804119855683571","0.50686681017716527324","-0.77163892017045449534","0.31311597266106070384","-0.49561616860403833142","-0.04935891680290312286"
717,"2-STORY 1945 & OLDER","Regular","Banked - Quick and significant rise from street grade to building","Gentle slope","Single-family Detached","Two story","Good","Very Good",60,10800,704,2554,718,159500,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.06856368190560410465","0.02837034381179597610","1.0805174543443272","1.9763559861252998","-0.77370716316927696216","-0.26964402068234141946"
842,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Average","Very Good",60,10440,686,1539,650,157500,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.06856368190560410465","-0.00769722902981477494","0.99632852823001889827","0.04479006659875211352","-0.92870870112367226454","-0.29481946112570579621"
631,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Average","Above Average",50,9000,240,1750,636,124000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","-0.21991751573757166557","-0.15196752039625777911","-1.0896859743800635","0.44632741538702950754","-0.96062078246722423856","-0.71650808855205910683"
1361,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Average","Above Average",51,9842,621,2601,612,189000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","-0.19106939597325408855","-0.06760947502782374473","0.69231296170612797080","2.0657979548127360","-1.0153272076275991","0.10169372585728313766"
1076,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Good","Above Average",75,13125,240,1740,800,219500,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.50128547837036775997","0.26130675174719874323","-1.0896859743800635","0.42729720928331967844","-0.58679354387132968576","0.48561919261858988315"
1383,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Good","Good",60,7200,576,1762,596,157000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.06856368190560410465","-0.33230538460431153431","0.48184064642035732870","0.46916366271148130246","-1.0517981577345156","-0.30111332123654689040"
520,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Good","Excellent",53,10918,282,2080,1276,234000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","-0.13337315644461893450","0.04019249268765727783","-0.89324514678001086632","1.0743242168094539","0.49821722180943743089","0.66814113583298161461"
4,"2-STORY 1945 & OLDER","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Good","Average",60,9550,642,1717,756,140000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.06856368190560410465","-0.09686428411046357613","0.79053337550615427044","0.38352773524478707151","-0.68708865666535017554","-0.51510456500514409280"
992,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Very Good","Excellent",121,17671,424,1742,916,168000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","1.8282989875289763","0.71676004657487228277","-0.22908806298935684016","0.43110325050406164426","-0.32237915559618475818","-0.16264839879804281825"
1350,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Very Good","Average",50,5250,0,2358,684,122000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","-0.21991751573757166557","-0.52767140416303643578","-2.2122049892375069","1.6033639464925871","-0.85120793214647461335","-0.74168352899542348358"
609,"2-STORY 1945 & OLDER","Regular","Hillside - Significant slope from side to side","Moderate Slope","Single-family Detached","Two story","Very Good","Above Average",78,12168,380,3194,965,359100,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.58782983766332049103","0.16542712060991683005","-0.43488321571322146798","3.1942891767627288","-0.21068687089375284911","2.2428649355654234"
290,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Above Average","Good",60,8730,384,1396,698,153575,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.06856368190560410465","-0.17901820002746584239","-0.41617456546559741091","-0.22734188068429844261","-0.81929585080292263933","-0.34422626299580838559"
1398,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Average","Very Good",51,6120,180,1513,939,137500,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","-0.19106939597325408855","-0.44050810312914378743","-1.3703157280944243","-0.00468846927089344214","-0.26995216481749222943","-0.54657386555934956374"
1175,"2-STORY 1945 & OLDER","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Above Average","Very Good",80,16560,360,2345,952,239000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.64552607719195564507","0.60545150927756799275","-0.52842646695134175336","1.5786246785577643","-0.24031951785562253927","0.73107973694139255649"
677,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Below Average","Poor",60,9600,779,1774,1095,87000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.06856368190560410465","-0.09185489899357319404","1.4313046464872782","0.49199991003593309738","0.08563959872494405250","-1.1822537367543001"
1245,"2-STORY 1945 & OLDER","Slightly irregular","Hillside - Significant slope from side to side","Moderate Slope","Single-family Detached","Two story","Very Good","Good",0,11435,400,1517,792,230000,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","-1.6623235039534505","0.09198953479630382863","-0.34133996447510118261","0.00292361317059048950","-0.60502901892478795663","0.61779025494625286110"
